Feature ID	Taxon	Confidence	Consensus	Method
0005ce8c6d1a773df0e4eb31facab63a	0005ce8c6d1a773df0e4eb31facab63a		1	VSEARCH
00067b421a26ac9afc642a930cf8684e	00067b421a26ac9afc642a930cf8684e	0.747514342106821	1	sklearn
0009010322abec53424fe5b5eb56bb4d	0009010322abec53424fe5b5eb56bb4d		1	VSEARCH
001dec6212914f7df57cf49dc9d73c93	001dec6212914f7df57cf49dc9d73c93	0.996782426872207	1	sklearn
0023fbeeda47c7030f967a0ff00e9f12	0023fbeeda47c7030f967a0ff00e9f12		1	VSEARCH
002de89a6a66b8f0bc89c88934c271c3	002de89a6a66b8f0bc89c88934c271c3	0.886576707636433	1	sklearn
003aa09fd2b3f658c194041bfc596377	003aa09fd2b3f658c194041bfc596377	0.995231659389446	1	sklearn
003be88cebb6b08d244efbb8cf2df9fb	003be88cebb6b08d244efbb8cf2df9fb		1	VSEARCH
004e717566e5ba160a348759f8ef7691	004e717566e5ba160a348759f8ef7691	0.725943267677473	1	sklearn
0055b84f081897eb0d44c6e0a2548645	0055b84f081897eb0d44c6e0a2548645	0.916879787509541	1	sklearn
0061034d12433bd467f3019dff9b2aa2	0061034d12433bd467f3019dff9b2aa2	0.994284316683624	1	sklearn
006695b3c7d4d32e4cffd14ee726132e	006695b3c7d4d32e4cffd14ee726132e	0.885487505866628	1	sklearn
007759173bb6babd4d15d15b8c994e9e	007759173bb6babd4d15d15b8c994e9e	0.956025061277768	1	sklearn
0078532275c14bac2dcf7e0ae4a16c71	0078532275c14bac2dcf7e0ae4a16c71	0.844858729082505	1	sklearn
00b66278d793e768ebdb7e456bda3594	00b66278d793e768ebdb7e456bda3594	0.82691385212027	1	sklearn
00c2b53bb1cc17120b48baf111116037	00c2b53bb1cc17120b48baf111116037	0.999898142071509	1	sklearn
00e7be34ffe56dcf4ddbff58705a97dd	00e7be34ffe56dcf4ddbff58705a97dd	0.775408754945149	1	sklearn
00ed7bfdb92d6d4cc15618c6ede54e77	00ed7bfdb92d6d4cc15618c6ede54e77	0.940577341555142	1	sklearn
01137d896ef400d626265f905cec3ec5	01137d896ef400d626265f905cec3ec5	0.844441179799695	1	sklearn
01160c2645e5683e1afe43a33439a609	01160c2645e5683e1afe43a33439a609		1	VSEARCH
01191850415f3b0178f4daecaaec9f2f	01191850415f3b0178f4daecaaec9f2f	0.927115724705388	1	sklearn
011f767142292cac1362416fde3d6156	011f767142292cac1362416fde3d6156	0.982415219800283	1	sklearn
015276fe4d0cf5ec70d8177d8f68eb87	015276fe4d0cf5ec70d8177d8f68eb87		1	VSEARCH
01872db90d1f8bf2d5e15de46ac70c84	01872db90d1f8bf2d5e15de46ac70c84		1	VSEARCH
0196415c0740ce52cdde70369515e3ea	0196415c0740ce52cdde70369515e3ea	0.983761459617601	1	sklearn
01aead232263d4d8073c91828cd2942c	01aead232263d4d8073c91828cd2942c	0.974286300160329	1	sklearn
01ca6767a9744d1428b22c16d44300bb	01ca6767a9744d1428b22c16d44300bb	0.977036025383354	1	sklearn
01cc2946cfcf5e986d515b88f08f96c5	01cc2946cfcf5e986d515b88f08f96c5	0.952795980440893	1	sklearn
01daedec3494b9de91443a15e8a3fca6	01daedec3494b9de91443a15e8a3fca6	0.939288342073707	1	sklearn
01db037ea1de98e6c0b1cc3e4c53af7d	01db037ea1de98e6c0b1cc3e4c53af7d		1	VSEARCH
01fe362d9a20df796e9502d11a75a3c8	01fe362d9a20df796e9502d11a75a3c8		1	VSEARCH
0212479909ba8a3f97b4db1cc9224b1f	0212479909ba8a3f97b4db1cc9224b1f	0.990216730582354	1	sklearn
02253f2f7db9b49f557ff45f343fcbb5	02253f2f7db9b49f557ff45f343fcbb5	0.984387843056962	1	sklearn
02367261b5785f5bb44011f2e814601e	02367261b5785f5bb44011f2e814601e	0.987017427435662	1	sklearn
02457b5e4e577270c350e491fde37484	02457b5e4e577270c350e491fde37484	0.720859647656272	1	sklearn
026ef4831eccd19a97b33ef058d3a5ea	026ef4831eccd19a97b33ef058d3a5ea		1	VSEARCH
026f6317d8bcbd2035af7b707c0dfbee	026f6317d8bcbd2035af7b707c0dfbee	0.999999999987749	1	sklearn
0274697642f9a2b3385bec55d0ce96f9	0274697642f9a2b3385bec55d0ce96f9		0.666666666666667	VSEARCH
027f615ad1069240d10947be2a82674b	027f615ad1069240d10947be2a82674b	0.993170972653624	1	sklearn
02878662f1ef85625b2c8f988d3889b8	02878662f1ef85625b2c8f988d3889b8		1	VSEARCH
02ab715b3f5cdf7f3f04e714e52ba7cd	02ab715b3f5cdf7f3f04e714e52ba7cd	0.999024338738292	1	sklearn
02d7abf0b743f509807bf962c89c9c29	02d7abf0b743f509807bf962c89c9c29	0.999995602264569	1	sklearn
02e8f62f2277f399e416ac0eaf316243	02e8f62f2277f399e416ac0eaf316243	0.999988507116107	1	sklearn
02f5495807022bb07f4d51d967a2fec3	02f5495807022bb07f4d51d967a2fec3	0.999988176893742	1	sklearn
030ce49a999766256d6aefa8ef1ea1d6	030ce49a999766256d6aefa8ef1ea1d6	0.911471196246092	1	sklearn
0341147fe0e799b06b4a202913fc6a88	0341147fe0e799b06b4a202913fc6a88	0.968465849723469	1	sklearn
035bbb0f4d76c714ddba9b1423ad6970	035bbb0f4d76c714ddba9b1423ad6970	0.960280352281503	1	sklearn
03774dea2d6a521f7b57a2d19341d422	03774dea2d6a521f7b57a2d19341d422	0.967676224505165	1	sklearn
03879da4947270475e79d0d5383c3161	03879da4947270475e79d0d5383c3161	0.999729059250289	1	sklearn
