Feature ID	Taxon	Confidence	Consensus	Method
0005ce8c6d1a773df0e4eb31facab63a	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__F082; g__F082; s__uncultured_rumen		1.0	VSEARCH
00067b421a26ac9afc642a930cf8684e	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__UCG-011; g__UCG-011; s__uncultured_rumen	0.7475143421068215	1.0	sklearn
0009010322abec53424fe5b5eb56bb4d	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Sutterellaceae; g__Parasutterella; s__uncultured_rumen		1.0	VSEARCH
001dec6212914f7df57cf49dc9d73c93	d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Atopobiaceae; g__Atopobium; s__uncultured_rumen	0.996782426872207	1.0	sklearn
0023fbeeda47c7030f967a0ff00e9f12	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__p-251-o5; g__p-251-o5; s__uncultured_rumen		1.0	VSEARCH
002de89a6a66b8f0bc89c88934c271c3	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__UCG-002; s__uncultured_rumen	0.8865767076364335	1.0	sklearn
003aa09fd2b3f658c194041bfc596377	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridia_vadinBB60_group; f__Clostridia_vadinBB60_group; g__Clostridia_vadinBB60_group	0.9952316593894461	1.0	sklearn
003be88cebb6b08d244efbb8cf2df9fb	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__uncultured_rumen		1.0	VSEARCH
004e717566e5ba160a348759f8ef7691	d__Bacteria; p__Firmicutes; c__Bacilli; o__Acholeplasmatales; f__Acholeplasmataceae; g__EMP-G18; s__uncultured_bacterium	0.7259432676774729	1.0	sklearn
0055b84f081897eb0d44c6e0a2548645	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Butyrivibrio; s__uncultured_rumen	0.9168797875095412	1.0	sklearn
0061034d12433bd467f3019dff9b2aa2	d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Atopobiaceae; g__Olsenella; s__Olsenella_sp.	0.9942843166836238	1.0	sklearn
006695b3c7d4d32e4cffd14ee726132e	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__uncultured; s__uncultured_rumen	0.8854875058666282	1.0	sklearn
007759173bb6babd4d15d15b8c994e9e	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__F082; g__F082; s__uncultured_rumen	0.9560250612777679	1.0	sklearn
0078532275c14bac2dcf7e0ae4a16c71	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae_AC2044_group; s__uncultured_Lachnospiraceae	0.844858729082505	1.0	sklearn
00b66278d793e768ebdb7e456bda3594	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Acetitomaculum; s__uncultured_bacterium	0.8269138521202698	1.0	sklearn
00c2b53bb1cc17120b48baf111116037	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__NK4A214_group	0.9998981420715088	1.0	sklearn
00e7be34ffe56dcf4ddbff58705a97dd	d__Bacteria; p__Spirochaetota; c__Spirochaetia; o__Spirochaetales; f__Spirochaetaceae; g__Treponema; s__uncultured_bacterium	0.7754087549451486	1.0	sklearn
00ed7bfdb92d6d4cc15618c6ede54e77	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Anaerovoracaceae; g__Anaerovorax; s__uncultured_bacterium	0.9405773415551422	1.0	sklearn
01137d896ef400d626265f905cec3ec5	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__UCG-005; s__uncultured_bacterium	0.8444411797996946	1.0	sklearn
01160c2645e5683e1afe43a33439a609	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae_NK3A20_group; s__uncultured_bacterium		1.0	VSEARCH
01191850415f3b0178f4daecaaec9f2f	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__[Eubacterium]_coprostanoligenes_group; g__[Eubacterium]_coprostanoligenes_group; s__uncultured_bacterium	0.9271157247053876	1.0	sklearn
011f767142292cac1362416fde3d6156	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__uncultured_rumen	0.9824152198002832	1.0	sklearn
015276fe4d0cf5ec70d8177d8f68eb87	d__Bacteria; p__Firmicutes; c__Clostridia; o__Christensenellales; f__Christensenellaceae; g__Christensenellaceae_R-7_group; s__uncultured_rumen		1.0	VSEARCH
01872db90d1f8bf2d5e15de46ac70c84	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae_FCS020_group; s__uncultured_bacterium		1.0	VSEARCH
0196415c0740ce52cdde70369515e3ea	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__F082; g__F082; s__uncultured_rumen	0.9837614596176008	1.0	sklearn
01aead232263d4d8073c91828cd2942c	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Ruminococcus; s__uncultured_bacterium	0.9742863001603287	1.0	sklearn
01ca6767a9744d1428b22c16d44300bb	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__uncultured_rumen	0.9770360253833543	1.0	sklearn
01cc2946cfcf5e986d515b88f08f96c5	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__uncultured_rumen	0.952795980440893	1.0	sklearn
01daedec3494b9de91443a15e8a3fca6	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae; g__Papillibacter; s__uncultured_rumen	0.9392883420737071	1.0	sklearn
01db037ea1de98e6c0b1cc3e4c53af7d	d__Bacteria; p__Spirochaetota; c__Spirochaetia; o__Spirochaetales; f__Spirochaetaceae; g__Treponema; s__uncultured_Treponema		1.0	VSEARCH
01fe362d9a20df796e9502d11a75a3c8	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Rikenellaceae_RC9_gut_group		1.0	VSEARCH
0212479909ba8a3f97b4db1cc9224b1f	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__uncultured_rumen	0.9902167305823545	1.0	sklearn
02253f2f7db9b49f557ff45f343fcbb5	d__Bacteria; p__Spirochaetota; c__Spirochaetia; o__Spirochaetales; f__Spirochaetaceae; g__Treponema; s__uncultured_rumen	0.9843878430569626	1.0	sklearn
02367261b5785f5bb44011f2e814601e	d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__uncultured; s__uncultured_rumen	0.987017427435662	1.0	sklearn
02457b5e4e577270c350e491fde37484	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__F082; g__F082; s__uncultured_rumen	0.7208596476562724	1.0	sklearn
026ef4831eccd19a97b33ef058d3a5ea	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__rumen_bacterium		1.0	VSEARCH
026f6317d8bcbd2035af7b707c0dfbee	d__Bacteria; p__Firmicutes; c__Negativicutes; o__Acidaminococcales; f__Acidaminococcaceae; g__Succiniclasticum	0.9999999999877488	1.0	sklearn
0274697642f9a2b3385bec55d0ce96f9	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Rikenellaceae_RC9_gut_group		0.6666666666666666	VSEARCH
027f615ad1069240d10947be2a82674b	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Rikenellaceae_RC9_gut_group; s__uncultured_rumen	0.9931709726536241	1.0	sklearn
02878662f1ef85625b2c8f988d3889b8	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Roseburia; s__uncultured_bacterium		1.0	VSEARCH
02ab715b3f5cdf7f3f04e714e52ba7cd	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotellaceae_NK3B31_group; s__uncultured_rumen	0.999024338738292	1.0	sklearn
02d7abf0b743f509807bf962c89c9c29	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Acetitomaculum; s__uncultured_rumen	0.9999956022645686	1.0	sklearn
02e8f62f2277f399e416ac0eaf316243	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Pseudobutyrivibrio	0.9999885071161068	1.0	sklearn
02f5495807022bb07f4d51d967a2fec3	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Roseburia; s__uncultured_rumen	0.9999881768937415	1.0	sklearn
030ce49a999766256d6aefa8ef1ea1d6	d__Bacteria; p__Firmicutes; c__Clostridia; o__Christensenellales; f__Christensenellaceae; g__Christensenellaceae_R-7_group; s__uncultured_rumen	0.9114711962460923	1.0	sklearn
0341147fe0e799b06b4a202913fc6a88	d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Anaerovoracaceae; g__Family_XIII_AD3011_group; s__uncultured_rumen	0.9684658497234694	1.0	sklearn
035bbb0f4d76c714ddba9b1423ad6970	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__uncultured_rumen	0.9602803522815028	1.0	sklearn
